0	6.23774089732961E-05
3.125E-12	6.26249635368341E-05
6.25E-12	6.28732131993998E-05
9.375E-12	6.31221587867352E-05
1.25E-11	6.33718011219574E-05
1.5625E-11	6.36221410255485E-05
1.875E-11	6.38731793153425E-05
2.1875E-11	6.41249168065158E-05
2.5E-11	6.43773543115744E-05
2.8125E-11	6.46304926403445E-05
3.125E-11	6.48843325999592E-05
3.4375E-11	6.51388749948477E-05
3.75E-11	6.53941206267259E-05
4.0625E-11	6.56500702945825E-05
4.375E-11	6.59067247946693E-05
4.6875E-11	6.61640849204895E-05
5E-11	6.6422151462787E-05
5.3125E-11	6.66809252095351E-05
5.625E-11	6.69404069459241E-05
5.9375E-11	6.72005974543514E-05
6.25E-11	6.74614975144105E-05
6.5625E-11	6.77231079028785E-05
6.875E-11	6.79854293937066E-05
7.1875E-11	6.82484627580069E-05
7.5E-11	6.85122087640432E-05
7.8125E-11	6.87766681772198E-05
8.125E-11	6.90418417600681E-05
8.4375E-11	6.93077302722382E-05
8.75E-11	6.95743344704865E-05
9.0625E-11	6.98416551086647E-05
9.375E-11	7.0109692937709E-05
9.6875E-11	7.03784487056288E-05
1E-10	7.06479231574954E-05
1.03125E-10	7.0918117035432E-05
1.0625E-10	7.11890310786015E-05
1.09375E-10	7.14606660231959E-05
1.125E-10	7.17330226024259E-05
1.15625E-10	7.20061015465085E-05
1.1875E-10	7.22799035826584E-05
1.21875E-10	7.25544294350732E-05
1.25E-10	7.28296798249272E-05
1.28125E-10	7.31056554703569E-05
1.3125E-10	7.3382357086451E-05
1.34375E-10	7.36597853852398E-05
1.375E-10	7.39379410756857E-05
1.40625E-10	7.4216824863668E-05
1.4375E-10	7.44964374519777E-05
1.46875E-10	7.47767795403021E-05
1.5E-10	7.50578518252161E-05
1.53125E-10	7.53396550001712E-05
1.5625E-10	7.56221897554844E-05
1.59375E-10	7.59054567783269E-05
1.625E-10	7.61894567527143E-05
1.65625E-10	7.64741903594953E-05
1.6875E-10	7.67596582763413E-05
1.71875E-10	7.70458611777343E-05
1.75E-10	7.73327997349587E-05
1.78125E-10	7.76204746160885E-05
1.8125E-10	7.79088864859767E-05
1.84375E-10	7.81980360062458E-05
1.875E-10	7.84879238352763E-05
1.90625E-10	7.87785506281968E-05
1.9375E-10	7.90699170368715E-05
1.96875E-10	7.93620237098925E-05
2E-10	7.9654871292566E-05
2.03125E-10	7.99484604269052E-05
2.0625E-10	8.0242791751616E-05
2.09375E-10	8.05378659020895E-05
2.125E-10	8.08336835103889E-05
2.15625E-10	8.11302452052428E-05
2.1875E-10	8.14275516120299E-05
2.21875E-10	8.17256033527717E-05
2.25E-10	8.20244010461213E-05
2.28125E-10	8.23239453073531E-05
2.3125E-10	8.26242367483519E-05
2.34375E-10	8.29252759776018E-05
2.375E-10	8.32270636001783E-05
2.40625E-10	8.35296002177353E-05
2.4375E-10	8.38328864284963E-05
2.46875E-10	8.41369228272431E-05
2.5E-10	8.44417100053066E-05
2.53125E-10	8.47472485505553E-05
2.5625E-10	8.50535390473851E-05
2.59375E-10	8.53605820767107E-05
2.625E-10	8.56683782159531E-05
2.65625E-10	8.59769280390309E-05
2.6875E-10	8.62862321163495E-05
2.71875E-10	8.65962910147912E-05
2.75E-10	8.69071052977042E-05
2.78125E-10	8.72186755248944E-05
2.8125E-10	8.75310022526122E-05
2.84375E-10	8.78440860335458E-05
2.875E-10	8.8157927416809E-05
2.90625E-10	8.84725269479306E-05
2.9375E-10	8.87878851688468E-05
2.96875E-10	8.91040026178896E-05
3E-10	8.94208798297761E-05
3.03125E-10	8.97385173355997E-05
3.0625E-10	9.00569156628205E-05
3.09375E-10	9.03760753352538E-05
3.125E-10	9.06959968730612E-05
3.15625E-10	9.1016680792741E-05
3.1875E-10	9.13381276071178E-05
3.21875E-10	9.16603378253318E-05
3.25E-10	9.19833119528313E-05
3.28125E-10	9.23070504913612E-05
3.3125E-10	9.26315539389524E-05
3.34375E-10	9.29568227899143E-05
3.375E-10	9.32828575348237E-05
3.40625E-10	9.36096586605146E-05
3.4375E-10	9.39372266500702E-05
3.46875E-10	9.42655619828116E-05
3.5E-10	9.45946651342889E-05
3.53125E-10	9.49245365762717E-05
3.5625E-10	9.52551767767383E-05
3.59375E-10	9.55865861998686E-05
3.625E-10	9.5918765306032E-05
3.65625E-10	9.6251714551779E-05
3.6875E-10	9.65854343898318E-05
3.71875E-10	9.69199252690744E-05
3.75E-10	9.72551876345434E-05
3.78125E-10	9.7591221927419E-05
3.8125E-10	9.79280285850144E-05
3.84375E-10	9.82656080407675E-05
3.875E-10	9.86039607242312E-05
3.90625E-10	9.89430870610637E-05
3.9375E-10	9.92829874730194E-05
3.96875E-10	9.96236623779416E-05
4E-10	9.99651121897485E-05
4.03125E-10	0.000100307337318429
4.0625E-10	0.00010065033817003
4.09375E-10	0.000100994115146651
4.125E-10	0.000101338668646428
4.15625E-10	0.000101683999063535
4.1875E-10	0.000102030106788163
4.21875E-10	0.00010237699220652
4.25E-10	0.000102724655700819
4.28125E-10	0.000103073097649266
4.3125E-10	0.000103422318426058
4.34375E-10	0.000103772318401364
4.375E-10	0.000104123097941327
4.40625E-10	0.000104474657408047
4.4375E-10	0.000104826997159576
4.46875E-10	0.000105180117549907
4.5E-10	0.000105534018928969
4.53125E-10	0.000105888701642614
4.5625E-10	0.000106244166032608
4.59375E-10	0.000106600412436626
4.625E-10	0.000106957441188241
4.65625E-10	0.000107315252616916
4.6875E-10	0.000107673847047995
4.71875E-10	0.000108033224802693
4.75E-10	0.000108393386198089
4.78125E-10	0.00010875433154712
4.8125E-10	0.000109116061158566
4.84375E-10	0.000109478575337046
4.875E-10	0.000109841874383012
4.90625E-10	0.000110205958592731
4.9375E-10	0.000110570828258289
4.96875E-10	0.000110936483667573
5E-10	0.000111302925104267
5.03125E-10	0.000111670152847842
5.0625E-10	0.000112038167173549
5.09375E-10	0.000112406968352411
5.125E-10	0.000112776556651212
5.15625E-10	0.000113146932332494
5.1875E-10	0.000113518095654541
5.21875E-10	0.000113890046871379
5.25E-10	0.000114262786232762
5.28125E-10	0.00011463631398417
5.3125E-10	0.000115010630366792
5.34375E-10	0.000115385735617527
5.375E-10	0.000115761629968971
5.40625E-10	0.00011613831364941
5.4375E-10	0.000116515786882812
5.46875E-10	0.00011689404988882
5.5E-10	0.000117273102882744
5.53125E-10	0.000117652946075553
5.5625E-10	0.000118033579673865
5.59375E-10	0.000118415003879943
5.625E-10	0.000118797218891685
5.65625E-10	0.000119180224902618
5.6875E-10	0.000119564022101886
5.71875E-10	0.000119948610674249
5.75E-10	0.000120333990800069
5.78125E-10	0.000120720162655309
5.8125E-10	0.000121107126411518
5.84375E-10	0.000121494882235831
5.875E-10	0.000121883430290954
5.90625E-10	0.000122272770735164
5.9375E-10	0.000122662903722296
5.96875E-10	0.00012305382940174
6E-10	0.000123445547918429
6.03125E-10	0.000123838059412835
6.0625E-10	0.000124231364020963
6.09375E-10	0.000124625461874338
6.125E-10	0.000125020353100004
6.15625E-10	0.000125416037820515
6.1875E-10	0.000125812516153927
6.21875E-10	0.000126209788213788
6.25E-10	0.00012660785410914
6.28125E-10	0.000127006713944501
6.3125E-10	0.000127406367819867
6.34375E-10	0.000127806815830699
6.375E-10	0.000128208058067921
6.40625E-10	0.000128610094617906
6.4375E-10	0.00012901292556248
6.46875E-10	0.000129416550978905
6.5E-10	0.000129820970939877
6.53125E-10	0.000130226185513519
6.5625E-10	0.000130632194763374
6.59375E-10	0.000131038998748398
6.625E-10	0.000131446597522954
6.65625E-10	0.000131854991136807
6.6875E-10	0.000132264179635111
6.71875E-10	0.000132674163058412
6.75E-10	0.000133084941442634
6.78125E-10	0.000133496514819079
6.8125E-10	0.00013390888321441
6.84375E-10	0.000134322046650659
6.875E-10	0.000134736005145209
6.90625E-10	0.000135150758710795
6.9375E-10	0.000135566307355492
6.96875E-10	0.000135982651082715
7E-10	0.000136399789891206
7.03125E-10	0.000136817723775036
7.0625E-10	0.00013723645272359
7.09375E-10	0.000137655976721569
7.125E-10	0.000138076295748978
7.15625E-10	0.000138497409781126
7.1875E-10	0.000138919318788612
7.21875E-10	0.000139342022737328
7.25E-10	0.000139765521588447
7.28125E-10	0.000140189815298421
7.3125E-10	0.00014061490381897
7.34375E-10	0.000141040787097084
7.375E-10	0.000141467465075011
7.40625E-10	0.000141894937690254
7.4375E-10	0.000142323204875565
7.46875E-10	0.00014275226655894
7.5E-10	0.000143182122663612
7.53125E-10	0.000143612773108048
7.5625E-10	0.000144044217805941
7.59375E-10	0.000144476456666207
7.625E-10	0.000144909489592977
7.65625E-10	0.000145343316485595
7.6875E-10	0.000145777937238608
7.71875E-10	0.000146213351741768
7.75E-10	0.000146649559880018
7.78125E-10	0.000147086561533497
7.8125E-10	0.000147524356577524
7.84375E-10	0.000147962944882601
7.875E-10	0.000148402326314406
7.90625E-10	0.000148842500733787
7.9375E-10	0.000149283467996756
7.96875E-10	0.000149725227954489
8E-10	0.000150167780453315
8.03125E-10	0.000150611125334715
8.0625E-10	0.000151055262435317
8.09375E-10	0.00015150019158689
8.125E-10	0.000151945912616341
8.15625E-10	0.000152392425345709
8.1875E-10	0.000152839729592161
8.21875E-10	0.000153287825167987
8.25E-10	0.000153736711880596
8.28125E-10	0.000154186389532514
8.3125E-10	0.000154636857921373
8.34375E-10	0.000155088116839914
8.375E-10	0.000155540166075979
8.40625E-10	0.000155993005412507
8.4375E-10	0.000156446634627529
8.46875E-10	0.000156901053494166
8.5E-10	0.000157356261780625
8.53125E-10	0.000157812259250192
8.5625E-10	0.000158269045661231
8.59375E-10	0.000158726620767177
8.625E-10	0.000159184984316536
8.65625E-10	0.000159644136052878
8.6875E-10	0.000160104075714834
8.71875E-10	0.000160564803036092
8.75E-10	0.000161026317745395
8.78125E-10	0.000161488619566536
8.8125E-10	0.000161951708218351
8.84375E-10	0.000162415583414721
8.875E-10	0.000162880244864569
8.90625E-10	0.000163345692271846
8.9375E-10	0.000163811925335543
8.96875E-10	0.000164278943749674
9E-10	0.000164746747203282
9.03125E-10	0.000165215335380429
9.0625E-10	0.000165684707960198
9.09375E-10	0.000166154864616686
9.125E-10	0.000166625805019002
9.15625E-10	0.000167097528831265
9.1875E-10	0.0001675700357126
9.21875E-10	0.000168043325317133
9.25E-10	0.000168517397293992
9.28125E-10	0.000168992251287302
9.3125E-10	0.000169467886936181
9.34375E-10	0.000169944303874738
9.375E-10	0.000170421501732071
9.40625E-10	0.000170899480132262
9.4375E-10	0.000171378238694379
9.46875E-10	0.000171857777032468
9.5E-10	0.000172338094755552
9.53125E-10	0.00017281919146763
9.5625E-10	0.000173301066767675
9.59375E-10	0.000173783720249626
9.625E-10	0.000174267151502392
9.65625E-10	0.000174751360109849
9.6875E-10	0.000175236345650831
9.71875E-10	0.000175722107699138
9.75E-10	0.000176208645823523
9.78125E-10	0.0001766959595877
9.8125E-10	0.000177184048550333
9.84375E-10	0.000177672912265039
9.875E-10	0.000178162550280387
9.90625E-10	0.000178652962139891
9.9375E-10	0.000179144147382012
9.96875E-10	0.000179636105540156
1E-09	0.000180128836142668
1.003125E-09	0.000180622338712838
1.00625E-09	0.00018111661276889
1.009375E-09	0.000181611657823989
1.0125E-09	0.000182107473386231
1.015625E-09	0.000182604058958648
1.01875E-09	0.000183101414039206
1.021875E-09	0.000183599538120797
1.025E-09	0.000184098430691246
1.028125E-09	0.000184598091233305
1.03125E-09	0.000185098519224651
1.034375E-09	0.000185599714137886
1.0375E-09	0.000186101675440538
1.040625E-09	0.000186604402595057
1.04375E-09	0.000187107895058813
1.046875E-09	0.000187612152284097
1.05E-09	0.000188117173718121
1.053125E-09	0.000188622958803014
1.05625E-09	0.000189129506975821
1.059375E-09	0.000189636817668506
1.0625E-09	0.000190144890307949
1.065625E-09	0.000190653724315941
1.06875E-09	0.000191163319109193
1.071875E-09	0.000191673674099323
1.075E-09	0.000192184788692868
1.078125E-09	0.000192696662291273
1.08125E-09	0.000193209294290896
1.084375E-09	0.000193722684083006
1.0875E-09	0.000194236831053783
1.090625E-09	0.000194751734584319
1.09375E-09	0.000195267394050613
1.096875E-09	0.000195783808823575
1.1E-09	0.000196300978269026
1.103125E-09	0.000196818901747695
1.10625E-09	0.00019733757861522
1.109375E-09	0.000197857008222148
1.1125E-09	0.000198377189913938
1.115625E-09	0.000198898123030954
1.11875E-09	0.000199419806908472
1.121875E-09	0.000199942240876677
1.125E-09	0.000200465424260662
1.128125E-09	0.000200989356380433
1.13125E-09	0.000201514036550902
1.134375E-09	0.000202039464081896
1.1375E-09	0.00020256563827815
1.140625E-09	0.000203092558439309
1.14375E-09	0.000203620223859934
1.146875E-09	0.000204148633829495
1.15E-09	0.000204677787632376
1.153125E-09	0.000205207684547876
1.15625E-09	0.000205738323850205
1.159375E-09	0.000206269704808491
1.1625E-09	0.000206801826686778
1.165625E-09	0.000207334688744024
1.16875E-09	0.000207868290234108
1.171875E-09	0.000208402630405825
1.175E-09	0.000208937708502892
1.178125E-09	0.000209473523763946
1.18125E-09	0.000210010075422544
1.184375E-09	0.00021054736270717
1.1875E-09	0.000211085384841228
1.190625E-09	0.000211624141043051
1.19375E-09	0.000212163630525897
1.196875E-09	0.000212703852497955
1.2E-09	0.000213244806162339
1.203125E-09	0.0002137864907171
1.20625E-09	0.000214328905355218
1.209375E-09	0.000214872049264609
1.2125E-09	0.000215415921628125
1.215625E-09	0.000215960521623556
1.21875E-09	0.000216505848423631
1.221875E-09	0.000217051901196022
1.225E-09	0.000217598679103342
1.228125E-09	0.000218146181303152
1.23125E-09	0.000218694406947959
1.234375E-09	0.000219243355185219
1.2375E-09	0.00021979302515734
1.240625E-09	0.000220343416001683
1.24375E-09	0.000220894526850566
1.246875E-09	0.000221446356831263
1.25E-09	0.000221998905066011
