0,0.0023057,-0.0022887
3.125e-12,0.0022244,-0.0024502
6.25e-12,0.0019255,-0.0024793
9.375e-12,0.0015251,-0.0023221
1.25e-11,0.0012971,-0.0022278
1.5625e-11,0.0013409,-0.0022521
1.875e-11,0.0015713,-0.0021514
2.1875e-11,0.0017494,-0.0019313
2.5e-11,0.001756,-0.0017061
2.8125e-11,0.0016839,-0.0016391
3.125e-11,0.0016479,-0.0016412
3.4375e-11,0.0016623,-0.0015347
3.75e-11,0.0018194,-0.0013922
4.0625e-11,0.0021641,-0.0014484
4.375e-11,0.0025264,-0.0016767
4.6875e-11,0.0027025,-0.0017796
5e-11,0.0026411,-0.001778
5.3125e-11,0.0024571,-0.0019285
5.625e-11,0.0023522,-0.0021769
5.9375e-11,0.0024205,-0.0023633
6.25e-11,0.0025045,-0.0023821
6.5625e-11,0.0025338,-0.0023696
6.875e-11,0.0026071,-0.0024682
7.1875e-11,0.0025686,-0.0027145
7.5e-11,0.0022526,-0.0029655
7.8125e-11,0.0018537,-0.0031019
8.125e-11,0.0017063,-0.0031584
8.4375e-11,0.0017172,-0.0030835
8.75e-11,0.0016085,-0.0028772
9.0625e-11,0.0014043,-0.0027429
9.375e-11,0.0012368,-0.0027844
9.6875e-11,0.001212,-0.0028477
1e-10,0.0012316,-0.0028822
1.0313e-10,0.001143,-0.0029894
1.0625e-10,0.00085686,-0.0030117
1.0938e-10,0.00048898,-0.0027748
1.125e-10,0.00023283,-0.0024748
1.1563e-10,0.00013739,-0.0023799
1.1875e-10,0.0002045,-0.0023201
1.2188e-10,0.00025927,-0.0021008
1.25e-10,0.00020689,-0.001888
1.2813e-10,5.6974e-05,-0.0018409
1.3125e-10,1.2742e-05,-0.0018673
1.3438e-10,1.1163e-05,-0.001919
1.375e-10,-0.00013169,-0.002011
1.4062e-10,-0.00045874,-0.001952
1.4375e-10,-0.00079477,-0.0016323
1.4687e-10,-0.0010102,-0.0013368
1.5e-10,-0.0010727,-0.0012449
1.5313e-10,-0.0010347,-0.0011637
1.5625e-10,-0.0010534,-0.00093742
1.5938e-10,-0.0011664,-0.00078302
1.625e-10,-0.001299,-0.0008094
1.6563e-10,-0.001326,-0.00084723
1.6875e-10,-0.0012823,-0.00088987
1.7188e-10,-0.0013204,-0.0010902
1.75e-10,-0.0016285,-0.0013188
1.7813e-10,-0.0021041,-0.0013905
1.8125e-10,-0.0024379,-0.0014003
1.8437e-10,-0.0025393,-0.0013988
1.875e-10,-0.0026198,-0.001344
1.9063e-10,-0.0028408,-0.0013354
1.9375e-10,-0.002979,-0.0014132
1.9688e-10,-0.0029492,-0.001545
2e-10,-0.002926,-0.0015716
2.0313e-10,-0.002882,-0.0015075
2.0625e-10,-0.0026427,-0.0014801
2.0938e-10,-0.0022936,-0.001733
2.125e-10,-0.0020341,-0.0021362
2.1563e-10,-0.0018844,-0.0023967
2.1875e-10,-0.0018405,-0.0024816
