0,-0.0059687,-0.013754
3.125e-12,-0.0058034,-0.012697
6.25e-12,-0.00514,-0.011622
9.375e-12,-0.0039732,-0.011558
1.25e-11,-0.002837,-0.012694
1.5625e-11,-0.0016544,-0.014236
1.875e-11,0.0001507,-0.015029
2.1875e-11,0.0016361,-0.014587
2.5e-11,0.001958,-0.013719
2.8125e-11,0.0016014,-0.013086
3.125e-11,0.0014022,-0.012651
3.4375e-11,0.0012954,-0.012922
3.75e-11,0.00079949,-0.013902
4.0625e-11,-0.000265,-0.014784
4.375e-11,-0.0015408,-0.014563
4.6875e-11,-0.0027035,-0.013261
5e-11,-0.0040171,-0.011919
5.3125e-11,-0.00577,-0.011573
5.625e-11,-0.0069633,-0.01234
5.9375e-11,-0.0069541,-0.013112
6.25e-11,-0.006354,-0.01353
6.5625e-11,-0.0060178,-0.013782
6.875e-11,-0.0062086,-0.013463
7.1875e-11,-0.0065308,-0.012277
7.5e-11,-0.006384,-0.0108
7.8125e-11,-0.005298,-0.0099349
8.125e-11,-0.0035586,-0.0095958
8.4375e-11,-0.0019206,-0.0089255
8.75e-11,-0.0012035,-0.007456
9.0625e-11,-0.0016255,-0.0063272
9.375e-11,-0.0022689,-0.0063339
9.6875e-11,-0.0027144,-0.0069101
1e-10,-0.0029737,-0.00715
1.0313e-10,-0.0026485,-0.0067567
1.0625e-10,-0.0015483,-0.0060717
1.0938e-10,-1.7549e-05,-0.0058256
1.125e-10,0.0012844,-0.0065631
1.1563e-10,0.0025197,-0.0079294
1.1875e-10,0.0039743,-0.0086816
1.2188e-10,0.0053053,-0.0081449
1.25e-10,0.0056746,-0.0071524
1.2813e-10,0.0051951,-0.0068698
1.3125e-10,0.0044894,-0.0071801
1.3438e-10,0.0041807,-0.0072758
1.375e-10,0.0046768,-0.0068939
1.4062e-10,0.0060547,-0.0064641
1.4375e-10,0.0077027,-0.0065513
1.4687e-10,0.0090329,-0.0075079
1.5e-10,0.01037,-0.0087284
1.5313e-10,0.011814,-0.0090953
1.5625e-10,0.012826,-0.0082184
1.5938e-10,0.012876,-0.0073387
1.625e-10,0.012402,-0.0073703
1.6563e-10,0.01197,-0.007964
1.6875e-10,0.011735,-0.0080985
1.7188e-10,0.011789,-0.0073432
1.75e-10,0.012371,-0.0059324
1.7813e-10,0.013511,-0.0046633
1.8125e-10,0.015068,-0.0039999
1.8437e-10,0.016707,-0.0032538
1.875e-10,0.017364,-0.0021379
1.9063e-10,0.016686,-0.0011393
1.9375e-10,0.015946,-0.0009198
1.9688e-10,0.016076,-0.001402
2e-10,0.016679,-0.0018127
2.0313e-10,0.016729,-0.0020733
2.0625e-10,0.015865,-0.0022362
2.0938e-10,0.014206,-0.0021799
2.125e-10,0.012551,-0.0015625
2.1563e-10,0.011132,-0.00062767
2.1875e-10,0.009616,0.00014546
2.2187e-10,0.0086108,-0.00022625
2.25e-10,0.0085625,-0.0013409
2.2813e-10,0.0089414,-0.0018232
2.3125e-10,0.0090004,-0.0013283
2.3438e-10,0.0086602,-0.00073969
2.375e-10,0.0087867,-0.00043245
2.4062e-10,0.0098202,-0.00033743
2.4375e-10,0.011547,-0.00060245
2.4687e-10,0.013194,-0.0012993
2.5e-10,0.014665,-0.0021468
2.5312e-10,0.016204,-0.002588
2.5625e-10,0.016833,-0.0019412
2.5937e-10,0.01646,-0.00096233
2.625e-10,0.016054,-0.00075453
2.6563e-10,0.016345,-0.0011871
2.6875e-10,0.016928,-0.0014578
2.7188e-10,0.016982,-0.0018736
2.75e-10,0.016341,-0.0028614
2.7813e-10,0.01499,-0.0040523
2.8125e-10,0.013512,-0.0050736
2.8438e-10,0.012137,-0.0060674
2.875e-10,0.011337,-0.0072695
2.9063e-10,0.01178,-0.0077985
2.9375e-10,0.012725,-0.0075062
2.9688e-10,0.012955,-0.0072682
3e-10,0.01258,-0.0075893
3.0313e-10,0.012339,-0.0081536
3.0625e-10,0.011869,-0.0083838
3.0938e-10,0.010552,-0.0081282
3.125e-10,0.0088253,-0.0074296
3.1563e-10,0.0072322,-0.0067
3.1875e-10,0.005636,-0.0062596
3.2187e-10,0.0043987,-0.0064837
3.25e-10,0.004539,-0.0069653
3.2812e-10,0.005419,-0.0072903
3.3125e-10,0.0056505,-0.0073175
3.3437e-10,0.0051847,-0.0075152
3.375e-10,0.0048227,-0.0079059
3.4062e-10,0.0041988,-0.0080584
3.4375e-10,0.0028137,-0.0076088
3.4688e-10,0.0011447,-0.0068023
3.5e-10,-0.00047589,-0.0062189
3.5313e-10,-0.0020347,-0.0061611
3.5625e-10,-0.0030069,-0.0066309
3.5938e-10,-0.0026426,-0.0068918
3.625e-10,-0.0017324,-0.0067927
3.6563e-10,-0.001528,-0.0068524
3.6875e-10,-0.0017928,-0.0072737
3.7188e-10,-0.00176,-0.0077901
3.75e-10,-0.0020756,-0.0084683
3.7813e-10,-0.0033251,-0.0094376
3.8125e-10,-0.0048267,-0.010485
3.8438e-10,-0.0059699,-0.011719
3.875e-10,-0.0064418,-0.013137
3.9063e-10,-0.0062993,-0.014099
3.9375e-10,-0.0061437,-0.013651
3.9688e-10,-0.0061127,-0.012798
4e-10,-0.005933,-0.012636
4.0312e-10,-0.0054458,-0.012827
4.0625e-10,-0.0049532,-0.012634
4.0937e-10,-0.0040179,-0.012713
4.125e-10,-0.0025126,-0.013418
4.1562e-10,-0.00085516,-0.014113
4.1875e-10,0.00073347,-0.014205
4.2188e-10,0.0019456,-0.01357
4.25e-10,0.0023993,-0.012915
4.2813e-10,0.0020824,-0.013333
4.3125e-10,0.0015424,-0.01401
4.3438e-10,0.0012188,-0.014007
4.375e-10,0.00089714,-0.013699
4.4063e-10,0.0003367,-0.013818
4.4375e-10,-0.00073119,-0.013615
4.4688e-10,-0.0022638,-0.012855
4.5e-10,-0.0038751,-0.012329
4.5313e-10,-0.0053778,-0.012549
4.5625e-10,-0.0062953,-0.013441
4.5938e-10,-0.006529,-0.014016
4.625e-10,-0.0064912,-0.013456
4.6563e-10,-0.0063198,-0.012601
4.6875e-10,-0.0059401,-0.012428
4.7187e-10,-0.0055855,-0.012436
4.75e-10,-0.005317,-0.011854
4.7813e-10,-0.0044203,-0.011011
4.8125e-10,-0.0029843,-0.010037
4.8437e-10,-0.0019163,-0.0088261
4.875e-10,-0.0017102,-0.0074169
4.9063e-10,-0.0023952,-0.0064746
4.9375e-10,-0.0027813,-0.006134
4.9688e-10,-0.0021557,-0.0060762
5e-10,-0.0012947,-0.0062752
5.0313e-10,-0.0011154,-0.0067224
5.0625e-10,-0.0010514,-0.0069372
5.0938e-10,-0.00034824,-0.0069543
5.125e-10,0.00092204,-0.0074019
5.1563e-10,0.0024472,-0.0081299
5.1875e-10,0.0039718,-0.0081729
5.2188e-10,0.0049671,-0.0073882
5.25e-10,0.0050472,-0.0063424
5.2812e-10,0.0050824,-0.005855
5.3125e-10,0.0057644,-0.0061238
5.3438e-10,0.0064181,-0.0068181
5.375e-10,0.0063567,-0.0073282
5.4062e-10,0.0063785,-0.0074728
5.4375e-10,0.0072177,-0.0075717
5.4688e-10,0.0085676,-0.008163
5.5e-10,0.010124,-0.0087394
5.5312e-10,0.011535,-0.0084973
5.5625e-10,0.012128,-0.0075073
5.5938e-10,0.011866,-0.0065979
5.625e-10,0.011817,-0.006092
5.6562e-10,0.012626,-0.0059653
5.6875e-10,0.013581,-0.0062146
5.7188e-10,0.013825,-0.0066658
5.75e-10,0.013847,-0.0065622
5.7813e-10,0.014487,-0.0058542
5.8125e-10,0.015674,-0.0049204
5.8438e-10,0.016733,-0.0037732
5.875e-10,0.016854,-0.0024555
5.9063e-10,0.016019,-0.0017852
5.9375e-10,0.015142,-0.0019374
5.9688e-10,0.014548,-0.0018863
6e-10,0.014275,-0.0010008
6.0313e-10,0.014525,-7.9007e-06
6.0625e-10,0.01496,0.00023068
6.0937e-10,0.014748,4.848e-05
6.125e-10,0.013667,0.00025216
6.1563e-10,0.012209,0.00073794
6.1875e-10,0.01074,0.00083086
6.2187e-10,0.0099145,2.6329e-05
6.25e-10,0.010156,-0.00095424
6.2813e-10,0.010877,-0.0013227
6.3125e-10,0.0114,-0.0017372
6.3437e-10,0.011269,-0.0027796
6.375e-10,0.010589,-0.0035628
6.4063e-10,0.010134,-0.0035282
6.4375e-10,0.010517,-0.0033236
6.4688e-10,0.011679,-0.0036416
6.5e-10,0.013135,-0.0039709
6.5313e-10,0.01446,-0.0038289
6.5625e-10,0.014906,-0.0029252
6.5938e-10,0.014327,-0.0022633
6.625e-10,0.013593,-0.0022634
6.6563e-10,0.012821,-0.0021026
6.6875e-10,0.012287,-0.0011001
6.7188e-10,0.012345,-5.0332e-06
6.75e-10,0.012731,0.00021142
6.7813e-10,0.01259,-0.00033423
6.8125e-10,0.011705,-0.0012478
6.8438e-10,0.010865,-0.0024841
6.875e-10,0.010691,-0.0036404
6.9062e-10,0.011416,-0.0041207
6.9375e-10,0.012013,-0.0036738
6.9688e-10,0.012026,-0.0029797
7e-10,0.01219,-0.0021009
7.0312e-10,0.013195,-0.0014074
7.0625e-10,0.014313,-0.0013488
7.0938e-10,0.014536,-0.001757
7.125e-10,0.013823,-0.0018829
7.1562e-10,0.01257,-0.0015969
7.1875e-10,0.011146,-0.0016738
7.2188e-10,0.010298,-0.0023656
7.25e-10,0.010592,-0.0030014
7.2813e-10,0.011279,-0.002974
7.3125e-10,0.011589,-0.0023097
7.3438e-10,0.012184,-0.0014895
7.375e-10,0.013498,-0.0011702
7.4063e-10,0.014614,-0.0015411
7.4375e-10,0.014627,-0.0020276
7.4688e-10,0.013799,-0.0021117
