0,-0.0029275,0.008169
3.125e-12,-0.0025325,0.008161
6.25e-12,-0.0021282,0.0080516
9.375e-12,-0.0018685,0.0077771
1.25e-11,-0.0016452,0.0074209
1.5625e-11,-0.0015539,0.0069789
1.875e-11,-0.0016939,0.0065592
2.1875e-11,-0.0019152,0.0061573
2.5e-11,-0.0022381,0.0058919
2.8125e-11,-0.0026276,0.0057404
3.125e-11,-0.0031152,0.005668
3.4375e-11,-0.0035827,0.0058147
3.75e-11,-0.0040092,0.0060839
4.0625e-11,-0.0043734,0.0064151
4.375e-11,-0.0045786,0.0067945
4.6875e-11,-0.0047167,0.0072678
5e-11,-0.0047006,0.0078049
5.3125e-11,-0.0045045,0.0082916
5.625e-11,-0.0042384,0.0087457
5.9375e-11,-0.0039182,0.0091127
6.25e-11,-0.003542,0.0093907
6.5625e-11,-0.0030326,0.0096283
6.875e-11,-0.0024849,0.00968
7.1875e-11,-0.001932,0.0096452
7.5e-11,-0.0014113,0.0095871
7.8125e-11,-0.00096804,0.0094369
8.125e-11,-0.00045874,0.0091957
8.4375e-11,2.7417e-06,0.0088017
8.75e-11,0.00034906,0.0083131
9.0625e-11,0.00066616,0.0078492
9.375e-11,0.00089901,0.0074378
9.6875e-11,0.0011117,0.0069527
1e-10,0.0012861,0.0063688
1.0313e-10,0.0013042,0.0057359
1.0625e-10,0.0012976,0.0051342
1.0938e-10,0.0013258,0.0046174
1.125e-10,0.0013172,0.0041046
1.1563e-10,0.0012457,0.0035149
1.1875e-10,0.0010546,0.0029006
1.2188e-10,0.00082009,0.0023193
1.25e-10,0.00063726,0.0017936
1.2813e-10,0.0005119,0.0013035
1.3125e-10,0.0003544,0.00076343
1.3438e-10,0.00011497,0.00018866
1.375e-10,-0.00018558,-0.00037949
1.4062e-10,-0.00044151,-0.00090373
1.4375e-10,-0.000598,-0.0013868
1.4687e-10,-0.00071003,-0.0019026
1.5e-10,-0.0008674,-0.0024751
1.5313e-10,-0.0010571,-0.0030903
1.5625e-10,-0.0012479,-0.0036813
1.5938e-10,-0.0013334,-0.0042139
1.625e-10,-0.0013121,-0.0047346
1.6563e-10,-0.0012506,-0.0053168
1.6875e-10,-0.0012168,-0.0059348
1.7188e-10,-0.0011449,-0.0065633
1.75e-10,-0.0010288,-0.0071133
1.7813e-10,-0.00079792,-0.0075563
1.8125e-10,-0.00049094,-0.0079915
1.8437e-10,-0.0001437,-0.0084467
1.875e-10,0.0002635,-0.0089094
1.9063e-10,0.00070995,-0.009298
1.9375e-10,0.0011742,-0.0095326
1.9688e-10,0.0016737,-0.0096275
2e-10,0.0022089,-0.0096645
2.0313e-10,0.0027852,-0.0096515
2.0625e-10,0.0034014,-0.0095135
2.0938e-10,0.0038659,-0.0093158
2.125e-10,0.0042301,-0.0089712
2.1563e-10,0.0045142,-0.0085487
2.1875e-10,0.0047557,-0.0080947
2.2187e-10,0.0048939,-0.0075559
2.25e-10,0.0049079,-0.0070306
2.2813e-10,0.0047782,-0.0066074
2.3125e-10,0.0044639,-0.0062081
2.3438e-10,0.0041189,-0.0058966
2.375e-10,0.0036801,-0.0056805
2.4062e-10,0.0031888,-0.0056268
2.4375e-10,0.0027821,-0.0056633
2.4687e-10,0.0024141,-0.0058959
2.5e-10,0.0020969,-0.0062204
2.5312e-10,0.0019046,-0.0065785
2.5625e-10,0.0018774,-0.0070353
2.5937e-10,0.0019847,-0.0074362
2.625e-10,0.0021903,-0.0077652
2.6563e-10,0.0025717,-0.0079997
2.6875e-10,0.002928,-0.0081108
2.7188e-10,0.0033006,-0.0080413
2.75e-10,0.0036146,-0.0078154
2.7813e-10,0.0038428,-0.0075126
2.8125e-10,0.0039049,-0.007134
2.8438e-10,0.0038695,-0.0067427
2.875e-10,0.0037048,-0.0065125
2.9063e-10,0.0033853,-0.0063795
2.9375e-10,0.0030516,-0.0064171
2.9688e-10,0.0027283,-0.0065408
3e-10,0.0024746,-0.0068418
3.0313e-10,0.0023521,-0.0070594
3.0625e-10,0.0024381,-0.0073161
3.0938e-10,0.0026775,-0.0074568
3.125e-10,0.0029773,-0.0075521
3.1563e-10,0.0033029,-0.0074957
3.1875e-10,0.0035921,-0.0073805
3.2187e-10,0.0036465,-0.0072136
3.25e-10,0.003545,-0.007002
3.2812e-10,0.0032939,-0.0068771
3.3125e-10,0.0030305,-0.0067619
3.3437e-10,0.0027194,-0.0068001
3.375e-10,0.0026244,-0.0068018
3.4062e-10,0.0026484,-0.0069599
3.4375e-10,0.0028305,-0.0070245
3.4688e-10,0.0030982,-0.0071546
3.5e-10,0.0033778,-0.0071482
3.5313e-10,0.0036082,-0.0071567
3.5625e-10,0.0035903,-0.0071086
3.5938e-10,0.0034846,-0.0070935
3.625e-10,0.0032532,-0.0071033
3.6563e-10,0.0030232,-0.0070763
3.6875e-10,0.0027423,-0.0071568
3.7188e-10,0.0026837,-0.0071113
3.75e-10,0.0027593,-0.0070938
3.7813e-10,0.0028682,-0.0069337
3.8125e-10,0.0030889,-0.0068712
3.8438e-10,0.0032622,-0.0067212
3.875e-10,0.003446,-0.0066637
3.9063e-10,0.0034852,-0.0067392
3.9375e-10,0.0035688,-0.0068761
3.9688e-10,0.0035542,-0.007108
4e-10,0.0034823,-0.0072736
4.0312e-10,0.0034534,-0.0074958
4.0625e-10,0.0033,-0.0075568
4.0937e-10,0.0031765,-0.0075832
4.125e-10,0.0029447,-0.0075596
4.1562e-10,0.0028367,-0.0074031
4.1875e-10,0.0026619,-0.0072598
4.2188e-10,0.0025978,-0.0070272
4.25e-10,0.0026281,-0.0068332
4.2813e-10,0.0026115,-0.0065868
4.3125e-10,0.0027523,-0.0064319
4.3438e-10,0.002937,-0.0063482
4.375e-10,0.0031766,-0.0062365
4.4063e-10,0.0034179,-0.0062702
4.4375e-10,0.0036596,-0.0062497
4.4688e-10,0.0039106,-0.0063124
4.5e-10,0.003994,-0.0064789
4.5313e-10,0.0041127,-0.0066792
4.5625e-10,0.0041624,-0.0069476
4.5938e-10,0.0042207,-0.0071982
4.625e-10,0.0043213,-0.0074954
4.6563e-10,0.0042558,-0.007688
4.6875e-10,0.0040908,-0.0078391
4.7187e-10,0.0038669,-0.008021
4.75e-10,0.0036192,-0.0081743
4.7813e-10,0.0034108,-0.0084401
4.8125e-10,0.0031934,-0.008614
4.8437e-10,0.0030271,-0.00858
4.875e-10,0.0028017,-0.0084948
4.9063e-10,0.0024797,-0.0083982
4.9375e-10,0.0021441,-0.0083795
4.9688e-10,0.0018066,-0.0084204
5e-10,0.0016269,-0.0083534
5.0313e-10,0.0015233,-0.0081498
5.0625e-10,0.0013604,-0.0078916
5.0938e-10,0.001092,-0.0076553
5.125e-10,0.00077344,-0.0075014
5.1563e-10,0.00055296,-0.0073691
5.1875e-10,0.00051015,-0.0071596
5.2188e-10,0.0004858,-0.0068797
5.25e-10,0.00035429,-0.0065547
5.2812e-10,0.00010708,-0.006257
